query_dog_id,target_dog_id,is_same_dog,query_image,reference_images,reference_count,single_reference_score,centroid_score,max_reference_score,top2_average_score,centroid_plus_max_score
1803,1773,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1773/1773_A_BTHSSoW0nMAAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1773/1773_A_BTHSSoW0nMAAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1773/1773_A_EffrQb4sZEcAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.1732340247,0.1672798278,0.1732340247,0.1699279407,0.1702569262
1803,1774,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1774/1774_A_2vGQR6TKWsMAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1774/1774_A_2vGQR6TKWsMAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1774/1774_A_6A8LQ7KTql8AAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.0723533938,0.0510192748,0.0723533938,0.0610146535,0.0616863343
1803,1775,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1775/1775_A_1EHJS5BugqUAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1775/1775_A_1EHJS5BugqUAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1775/1775_A_4ByBQ6x73bcAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.0867475427,0.0996828529,0.1180098575,0.1023787001,0.1088463552
1803,1776,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1776/1776_A_7XjVS6DOpHMAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1776/1776_A_7XjVS6DOpHMAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1776/1776_A_gXSwRqpe4zgAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.2302617728,0.2418499046,0.2368241499,0.2335429613,0.2393370272
1803,1777,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1777/1777_A_-tAtTJhSphoAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1777/1777_A_-tAtTJhSphoAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1777/1777_A_3HkHR4krq0oAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.0038035974,0.0063703878,0.0162383758,0.0100209866,0.0113043818
1803,1778,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1778/1778_A_2KGsRKbNuTMAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1778/1778_A_2KGsRKbNuTMAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1778/1778_A_5MKkQJUztKgAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.1243509221,0.1449850190,0.1667280815,0.1480987009,0.1558565502
1803,1779,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1779/1779_A_-8dOQZF3ofUAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1779/1779_A_-8dOQZF3ofUAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1779/1779_A_BEE6Qosja1sAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.0894120602,0.0821330230,0.0905743164,0.0899931883,0.0863536697
1803,1780,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1780/1780_A_0f5CSYR3VdwAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1780/1780_A_0f5CSYR3VdwAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1780/1780_A_3Tm0TYl5NfMAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.2338643152,0.2508538514,0.2647325385,0.2492984268,0.2577931950
1803,1781,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1781/1781_0Tolu7cpRQurgl7b87DAOwAAACMAARAD-0.jpg|/models/dog_nose_identification2/dir_train/1781/1781_0Tolu7cpRQurgl7b87DAOwAAACMAARAD.jpg|/models/dog_nose_identification2/dir_train/1781/1781_8lDjXIJZRCW2b_XhVJX7dgAAACMAARAD-0.jpg,3,0.1101761193,0.1104314480,0.1291184962,0.1196473077,0.1197749721
1803,1782,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1782/1782_A_9j9STb2ddMYAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1782/1782_A_9j9STb2ddMYAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1782/1782_A_BrnaR6YkflgAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.2229619761,0.2161528433,0.2286348004,0.2257983883,0.2223938218
1803,1783,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1783/1783_A_2BB4T4rs2XYAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1783/1783_A_2BB4T4rs2XYAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1783/1783_A_5CI8RZk8TJIAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.2144046301,0.2240129574,0.2220086440,0.2182066370,0.2230108007
1803,1784,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1784/1784_A_89CWSY3ey-oAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1784/1784_A_89CWSY3ey-oAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1784/1784_A__RA_QIYit_sAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.2294359703,0.2483128422,0.2722553059,0.2508456381,0.2602840740
1803,1785,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1785/1785_1XcE6m3zSCur58X-hFtdTAAAACMAARAD-0.jpg|/models/dog_nose_identification2/dir_train/1785/1785_1XcE6m3zSCur58X-hFtdTAAAACMAARAD.jpg|/models/dog_nose_identification2/dir_train/1785/1785_6K1t43AoQDGWw8fU2Jyu-gAAACMAARAD-0.jpg,3,0.2265277978,0.2386174618,0.2282706994,0.2273992486,0.2334440806
1803,1786,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1786/1786_A_-uDtRqYuZnoAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1786/1786_A_-uDtRqYuZnoAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1786/1786_A_3bmhQbHs494AAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.2255164306,0.1929977169,0.2255164306,0.1961073393,0.2092570737
1803,1787,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1787/1787_A_eK8MTIA5eJAAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1787/1787_A_eK8MTIA5eJAAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1787/1787_A_PvlIQoBdZm6nqfpKqBSbDQAAAQAAAQ-0.jpg,3,0.1114910018,0.1400704636,0.1637754689,0.1469073295,0.1519229663
1803,1788,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1788/1788_A_3lPxSIWmPEEAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1788/1788_A_3lPxSIWmPEEAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1788/1788_A_ACfeT5dS8pQAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.2193860905,0.2104465478,0.2193860905,0.2110210487,0.2149163192
1803,1789,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1789/1789_A_0YwXS5LOhUUAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1789/1789_A_0YwXS5LOhUUAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1789/1789_A_2y7VRo-8TpMAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.1820816864,0.1969752881,0.2198917325,0.2009867094,0.2084335103
1803,1790,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1790/1790_A_-pFNSYe_mcYAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1790/1790_A_-pFNSYe_mcYAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1790/1790_A_6j0hSpWN8QAAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.2683727591,0.2631055906,0.2686779169,0.2685253380,0.2658917537
1803,1791,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1791/1791_A_3lfzSLrcbLgAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1791/1791_A_3lfzSLrcbLgAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1791/1791_A_94FERq6L4YwAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.2241360180,0.2320231444,0.2395830190,0.2318595185,0.2358030817
1803,1792,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1792/1792_1oiW0N2eT0CLNKGG6LyFaQAAACMAARAD-0.jpg|/models/dog_nose_identification2/dir_train/1792/1792_1oiW0N2eT0CLNKGG6LyFaQAAACMAARAD.jpg|/models/dog_nose_identification2/dir_train/1792/1792_fiPk_1uwRfa8kmpZR47IDwAAACMAARAD-0.jpg,3,-0.0783330285,-0.0962767527,-0.0783330285,-0.0844392398,-0.0873048906
1803,1793,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1793/1793_A_0Vp3SZ0IOzkAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1793/1793_A_0Vp3SZ0IOzkAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1793/1793_A_0wB-TKHX-VgAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.1416229211,0.1331214168,0.1510719851,0.1463474531,0.1420967009
1803,1794,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1794/1794_A_AIjbQZCTO4oAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1794/1794_A_AIjbQZCTO4oAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1794/1794_A_b2XORpndAPMAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.1429640581,0.1484468923,0.1460372217,0.1445006399,0.1472420570
1803,1795,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1795/1795_A_0wrOQoqrDnQAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1795/1795_A_0wrOQoqrDnQAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1795/1795_A_6ltNQIf8ATUAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.1201717358,0.1575729546,0.2081679488,0.1641698423,0.1828704517
1803,1796,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1796/1796_A_arzWRYXY1XoAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1796/1796_A_arzWRYXY1XoAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1796/1796_A_GOD1Sa-VjwsAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.1529244638,0.1850219453,0.1943460493,0.1888027440,0.1896839973
1803,1797,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1797/1797_A_4ty2QKdZ6rkAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1797/1797_A_4ty2QKdZ6rkAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1797/1797_A_ai8dR7GdIdwAAAAAAAAAAAAAAQAAAQ-0.jpg,3,-0.0994238146,-0.0917060505,-0.0571017940,-0.0782628043,-0.0744039222
1803,1798,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1798/1798_35EY1v2rSGSYkeZ-W59BpwAAACMAARAD-0.jpg|/models/dog_nose_identification2/dir_train/1798/1798_35EY1v2rSGSYkeZ-W59BpwAAACMAARAD.jpg|/models/dog_nose_identification2/dir_train/1798/1798_A_2wf6RZb0DjMAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.3202090414,0.3249183505,0.3202090414,0.3150301729,0.3225636959
1803,1799,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1799/1799_A_bp5_SYWsqCMAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1799/1799_A_bp5_SYWsqCMAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1799/1799_A_EAlIQK1ktQgAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.1909050715,0.1829425532,0.1909050715,0.1805632884,0.1869238124
1803,1800,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1800/1800_A_4LBtT5zFqwEAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1800/1800_A_4LBtT5zFqwEAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1800/1800_A_B3OqR5vOqpwAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.1417490167,0.1498657593,0.1486048768,0.1467875990,0.1492353180
1803,1801,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1801/1801_A_2sNJT55svD4AAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1801/1801_A_2sNJT55svD4AAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1801/1801_A_5Ar-QbMNMQsAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.0256331057,0.0345676640,0.0536714522,0.0396522790,0.0441195581
1803,1802,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1802/1802_A_AVEsT5wIaq0AAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1802/1802_A_AVEsT5wIaq0AAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1802/1802_A_hcqvSI8pNkgAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.0180664342,0.0366705618,0.0460787378,0.0433423999,0.0413746498
1803,1803,true,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1803/1803_A_9St6T469TFgAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1803/1803_A_9St6T469TFgAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1803/1803_A_a3tmSqzvPx0AAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.7599683421,0.8727372575,0.9102166788,0.8447407291,0.8914769682
1803,1804,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1804/1804_A_8OnhQK2UlcEAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1804/1804_A_8OnhQK2UlcEAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1804/1804_A_a0GiTpyof3EAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.2586230646,0.2479810970,0.2586230646,0.2532273327,0.2533020808
1803,1805,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1805/1805_A_98J-Sr75pawAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1805/1805_A_98J-Sr75pawAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1805/1805_A_GtMyQ7JdQ-gAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.1372401807,0.1350657296,0.1372401807,0.1325388978,0.1361529551
1803,1806,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1806/1806_a0NOVEVNTsaiS5nIbfB8mAAAACMAARAD-0.jpg|/models/dog_nose_identification2/dir_train/1806/1806_a0NOVEVNTsaiS5nIbfB8mAAAACMAARAD.jpg|/models/dog_nose_identification2/dir_train/1806/1806_OCx_Oa6wRmy8LG6zG9ofnAAAACMAARAD-0.jpg,3,0.2977562264,0.3436607850,0.3829356900,0.3483988950,0.3632982375
1803,1807,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1807/1807_A_7Vh5SZBgjiAAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1807/1807_A_7Vh5SZBgjiAAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1807/1807_A_8uhSSYzfZmcAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.0989834007,0.1246460986,0.1498135473,0.1331724219,0.1372298229
1803,1808,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1808/1808_A_jI9GS4DpzqAAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1808/1808_A_jI9GS4DpzqAAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1808/1808_A_mZoOQaJNodYAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.2822402372,0.3105920494,0.3219944130,0.3121496745,0.3162932312
1803,1809,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1809/1809_A_3VaxQ6zM_FgAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1809/1809_A_3VaxQ6zM_FgAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1809/1809_A_ezFcQ5eIMVQAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.1876851341,0.1934658165,0.1947074905,0.1911963123,0.1940866535
1803,1810,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1810/1810_A_9CU_SL33aGQAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1810/1810_A_9CU_SL33aGQAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1810/1810_A_AiAdSrHonloAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.1787006902,0.1933534890,0.2248130586,0.2017568744,0.2090832738
1803,1811,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1811/1811_A_2KeQQphyFN8AAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1811/1811_A_2KeQQphyFN8AAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1811/1811_A_8GuUT7UUgIAAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.1261606595,0.1178347346,0.1261606595,0.1156378496,0.1219976970
1803,1812,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1812/1812_A_4f9_R4gn6F4AAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1812/1812_A_4f9_R4gn6F4AAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1812/1812_A_D3xqQ4xSWm4AAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.2277421057,0.2475349336,0.2476294523,0.2376857790,0.2475821930
1803,1813,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1813/1813_A_3O1JR4Ng3GcAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1813/1813_A_3O1JR4Ng3GcAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1813/1813_A_8I8WQbMxkI0AAAAAAAAAAAAAAQAAAQ-0.jpg,3,-0.0011054231,0.0211728528,0.0536241820,0.0312541240,0.0373985174
1803,1814,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1814/1814_A_0gJzRJ0pqbgAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1814/1814_A_0gJzRJ0pqbgAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1814/1814_A_4L9_QLRKgpkAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.1107500207,0.1026906427,0.1107500207,0.1081439406,0.1067203317
1803,1815,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1815/1815_A_FZl-Rq8X7ZUAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1815/1815_A_FZl-Rq8X7ZUAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1815/1815_A_MAaMRoeF1BQAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.0703383271,0.0840207268,0.1121308227,0.0912345749,0.0980757748
1803,1816,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1816/1816_A_1Yk8T5JPAq0AAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1816/1816_A_1Yk8T5JPAq0AAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1816/1816_A_Ach-TKL6w88AAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.1942558101,0.2210588522,0.2266945237,0.2205636550,0.2238766880
1803,1817,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1817/1817_A_BBCZTb7ug-UAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1817/1817_A_BBCZTb7ug-UAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1817/1817_A_eaddTJkQf7gAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.1189907655,0.1215851788,0.1189907655,0.1189321828,0.1202879722
1803,1818,false,/models/dog_nose_identification2/dir_train/1803/1803_A_bsvXQ7rcaA8AAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1818/1818_A_5kT_RoeXZUEAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1818/1818_A_5kT_RoeXZUEAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1818/1818_A_EQpqRJBVJDYAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.1788892849,0.1660407924,0.1788892849,0.1637973006,0.1724650386
